policy,sigma_km,maneuver,pair_id,rso_id,delta_v_magnitude_mps,delta_v_radial_mps,delta_v_transverse_mps,delta_v_normal_mps,burn_time_seconds,seconds_after_burn,final_trace_maneuver,final_trace_control,final_trace_change,final_error_maneuver_km,final_error_control_km,final_nominal_truth_offset_km,reacquired,reacquisition_time_seconds,post_maneuver_observation_count
advanced_greedy,0,random,seed_006,68,32.38366393,-2.618064835,27.77698979,16.44038516,3870.063914,1529.936086,0.008606731405,0.008612646277,-5.914872034e-06,28.54646111,0.04302510247,51.01198959,True,1362.386164,4
advanced_greedy,0,random,seed_006,75,1.274956745,-0.4916051201,0.1463119834,1.167232587,3325.179689,2074.820311,0.003354353838,0.003354353838,6.336077496e-16,2.706600666,0.02301336639,2.697306871,False,nan,0
advanced_greedy,0,random,seed_006,80,1.719635268,-0.4779717489,0.7516461198,1.470957706,3244.469167,2155.530833,0.009160776464,0.009160776464,6.366435157e-16,3.764353037,0.004204923287,3.764407396,False,nan,0
advanced_greedy,0,random,seed_006,82,88.70592824,-31.80239213,-26.18301654,78.56079941,1736.415161,3663.584839,0.007365589832,0.007348843584,1.674624817e-05,310.9782715,0.02307596616,327.0238342,True,685.3348588,57
advanced_greedy,0,random,seed_006,83,17.12842257,-15.78902464,1.538261886,-6.459358401,1491.124761,3908.875239,0.01297286301,0.01297286301,6.349087922e-16,69.46575928,0.1182724535,69.36392975,False,nan,0
advanced_greedy,0,random,seed_006,86,1.264643165,1.085400842,0.5574976049,0.3323007179,1185.225325,4214.774675,0.009700522227,0.009700522227,6.331740687e-16,5.589249611,0,5.589249611,False,nan,0
advanced_greedy,0,random,seed_006,91,2.962934669,2.136800265,1.183659407,-1.676906941,2086.176031,3313.823969,0.006584547573,0.006584547573,-4.284766986e-16,8.272170067,0.07350708544,10.02576065,True,3263.574049,1
advanced_greedy,0,random,seed_006,94,3.322818177,-1.787159245,2.434852807,-1.385162184,3408.960696,1991.039304,0.01399398414,0.01399398414,6.366435157e-16,6.774503231,0,6.774503231,False,nan,0
advanced_greedy,0,random,seed_007,4,2.246274342,-2.1020525,-0.06317697841,-0.7893873426,2015.650322,3384.349678,0.01035563246,0.0103604833,-4.850844879e-06,5.896595478,0.01547536813,7.730224609,True,4.899701999,171
advanced_greedy,0,random,seed_007,5,6.241151864,4.087613397,1.481850551,-4.477444834,692.9998474,4707.000153,0.02353471655,0.02353471655,9.610368057e-16,29.61504936,0,29.61504936,False,nan,0
advanced_greedy,0,random,seed_007,11,2.123686615,1.884228532,-0.9554631951,0.2163741194,1575.307245,3824.692755,0.007064103073,0.007064103073,9.549652735e-16,8.168814659,0.09287343919,8.260484695,False,nan,0
advanced_greedy,0,random,seed_007,12,6.925938599,5.260585049,-4.438998072,0.7682229751,3637.99575,1762.00425,0.01496897958,0.01496897958,9.575673587e-16,12.29674244,0,12.29674244,False,nan,0
advanced_greedy,0,random,seed_007,22,17.46654637,-2.190397706,-16.81125123,-4.202883768,3546.263197,1853.736803,0.00629344521,0.00629344521,9.549652735e-16,32.32257843,0.07891709358,32.34885788,False,nan,0
advanced_greedy,0,random,seed_007,23,8.530573041,-7.954268021,2.939581771,0.9269065091,1134.748398,4265.251602,0.01312364174,0.01312364174,9.575673587e-16,37.22550964,0,37.22550964,False,nan,0
advanced_greedy,0,random,seed_007,25,20.73056118,0.7653334515,-17.33504349,-11.34313443,2898.406615,2501.593385,0.007298452539,0.007297309188,1.143351231e-06,51.58930588,0.07802188396,51.57356644,False,nan,0
advanced_greedy,0,random,seed_007,26,20.40383432,10.18649546,3.771921191,17.27206924,4231.95193,1168.04807,0.01247435041,0.01247435041,9.471590179e-16,23.94637108,0.1169495806,24.00783348,False,nan,0
advanced_greedy,0,random,seed_007,27,3.552693963,1.504917678,-0.8604760262,3.101038243,1697.960275,3702.039725,0.005773494559,0.005773494559,9.558326353e-16,12.87497997,0,12.87497997,False,nan,0
advanced_greedy,0,random,seed_007,31,1.573315964,-1.024530595,-1.134380867,0.3726127109,4132.779936,1267.220064,0.01813486211,0.01813486211,9.506284648e-16,2.010056973,0,2.010056973,False,nan,0
advanced_greedy,0,random,seed_007,32,5.98407872,0.903352785,-0.2150819856,-5.911589601,699.3392383,4700.660762,0.01023718269,0.01023718269,9.610368057e-16,27.71976662,0.11333327,27.73765564,False,nan,0
advanced_greedy,0,random,seed_007,41,47.53714397,39.27729063,-3.83063806,-26.50284343,2787.853791,2612.146209,0.03239053036,0.03239053036,9.506284648e-16,125.3568649,0,125.3568649,False,nan,0
advanced_greedy,0,random,seed_007,45,5.694005289,0.6058168586,1.600944547,5.430622315,3988.197213,1411.802787,0.01009978436,0.01009978436,9.558326353e-16,8.076378822,0,8.076378822,False,nan,0
advanced_greedy,0,random,seed_007,48,9.987739601,2.759728586,-8.14208584,-5.083825199,4476.214241,923.7857591,0.009713957327,0.009713957327,9.540979118e-16,9.245078087,0.1156335324,9.310359955,False,nan,0
advanced_greedy,0,random,seed_007,49,47.99243678,33.6036028,-34.11752707,-3.172729664,1234.882126,4165.117874,0.01064725552,0.01066994198,-2.268646558e-05,170.1181946,0.01824470423,199.3004608,True,3.067876742,95
advanced_greedy,0,random,seed_007,52,19.00424251,10.78910518,0.7977305315,-15.62434219,1139.323775,4260.676225,0.007519560203,0.007519560203,9.540979118e-16,76.28011322,0.1494441777,81.11864471,True,790.1262513,1
advanced_greedy,0,random,seed_007,54,2.64386148,-1.936603916,1.608927985,0.8067958444,3449.557616,1950.442384,0.01287278997,0.01287278997,9.488937414e-16,5.376642704,0.1946556121,5.19080019,False,nan,0
advanced_greedy,0,random,seed_007,79,9.436042925,3.647324907,4.145893732,-7.651633307,1523.416753,3876.583247,0.01078680669,0.01078680669,9.523631883e-16,36.34392929,0.1470995098,36.39419937,False,nan,0
advanced_greedy,0,random,seed_007,91,3.397342911,-1.708558255,2.906633606,0.4174309847,2123.949467,3276.050533,0.009546954664,0.009546954664,9.540979118e-16,11.12018299,0.1080539674,11.07357407,False,nan,0
advanced_greedy,0,random,seed_007,95,62.90017075,9.025003139,-21.8292168,58.29636432,4060.969581,1339.030419,0.005485301729,0.005487774704,-2.472975694e-06,81.90130615,0.184151426,84.54949951,True,325.1304931,1
advanced_greedy,0,random,seed_008,0,15.51260511,-3.57209413,-1.163803358,-15.0508014,973.1463865,4426.853613,0.01331296935,0.01331296935,-9.194034423e-16,67.93275452,0,67.93275452,False,nan,0
advanced_greedy,0,random,seed_008,5,70.2718961,58.73975274,15.24895142,35.42951186,4382.386018,1017.613982,0.0249520075,0.0249520075,-9.332812301e-16,72.19589233,0,72.19589233,False,nan,0
advanced_greedy,0,random,seed_008,7,29.64258652,29.00038427,5.270207612,-3.144130993,2857.214526,2542.785474,0.01086544574,0.01086544574,-9.298117831e-16,76.34439087,0.09569237381,76.4359436,False,nan,0
advanced_greedy,0,random,seed_008,11,47.76920357,-27.42239895,32.89245636,-21.16589616,2973.433646,2426.566354,0.009061348957,0.009061348957,-9.332812301e-16,116.3195419,0.03801120445,116.2924423,False,nan,0
advanced_greedy,0,random,seed_008,20,21.61734228,-9.169409872,-13.07855534,-14.56649582,3987.091583,1412.908417,0.01902530884,0.01902530884,-9.436895709e-16,30.70814705,0,30.70814705,False,nan,0
advanced_greedy,0,random,seed_008,29,20.81185081,-20.62421923,2.2012089,-1.711547437,3312.852082,2087.147918,0.006142638684,0.006142638684,-9.263423362e-16,44.45633316,0.1099517569,44.34679413,False,nan,0
advanced_greedy,0,random,seed_008,31,33.85283693,15.66640429,21.27707935,21.16280319,3328.605519,2071.394481,0.007108707431,0.007108707431,-9.315465066e-16,70.28657532,0.08934776485,70.35493469,False,nan,0
advanced_greedy,0,random,seed_008,42,25.89842253,-2.42039126,-8.784123623,24.2427137,1864.39828,3535.60172,0.01228390929,0.01229147982,-7.570527384e-06,86.30297089,0.01649746858,91.34609222,True,1617.851769,84
advanced_greedy,0,random,seed_008,45,11.61848557,-10.16293136,5.198677544,-2.162818747,4545.295266,854.7047342,0.009284980883,0.009284980883,-9.280770596e-16,10.09626961,0.09063711017,10.04316044,False,nan,0
advanced_greedy,0,random,seed_008,46,18.2365669,11.9051437,-0.6037727574,-13.80128198,3279.43138,2120.56862,0.006145583218,0.006145583218,-9.298117831e-16,37.68004608,0.07309091091,38.87062073,True,157.6186684,1
advanced_greedy,0,random,seed_008,49,79.52833906,11.88972722,75.9377338,-20.41694603,4154.114904,1245.885096,0.01757531798,0.01757531798,-9.298117831e-16,99.69787598,0,99.69787598,False,nan,0
advanced_greedy,0,random,seed_008,50,95.61574,-81.33307243,-31.53429434,39.15213077,1412.258967,3987.741033,0.0108533141,0.0108533141,-9.298117831e-16,389.8095703,0,389.8095703,False,nan,0
advanced_greedy,0,random,seed_008,51,1.700091649,-1.451353653,0.4982049089,0.7318989412,2875.941873,2524.058127,0.008143259288,0.008143259288,-9.315465066e-16,4.342155933,0,4.342155933,False,nan,0
advanced_greedy,0,random,seed_008,52,86.16118061,4.906751558,84.25105589,17.36180905,3187.181342,2212.818658,0.01146817599,0.0114493829,1.879309083e-05,160.6741028,0.03671211377,190.3743896,True,400.3687178,8
advanced_greedy,0,random,seed_008,63,2.343487065,-2.042067257,-1.132881143,0.1961460095,1535.233187,3864.766813,0.01089613165,0.01089547276,6.588971403e-07,1.985562563,0.02066868544,9.22038269,True,3589.566902,32
advanced_greedy,0,random,seed_008,78,13.09530022,11.28870854,-6.312420337,-2.050681998,665.4628435,4734.537156,0.01190444589,0.01190444589,-9.176687188e-16,40.90383148,0.108387582,63.04106903,True,2558.137204,1
advanced_greedy,0,random,seed_008,79,9.832509014,1.529554712,-5.942279169,7.682969098,1028.210829,4371.789171,0.008449923651,0.008449923651,-9.315465066e-16,41.12100983,0.07810816169,42.16132355,True,270.9391813,1
advanced_greedy,0,random,seed_008,83,5.376568901,3.174566141,2.759066082,3.349205475,2467.376846,2932.623154,0.006451266823,0.006451266823,-9.272096979e-16,15.84449959,0,15.84449959,False,nan,0
advanced_greedy,0,random,seed_008,92,32.9967446,26.32118209,19.44314143,-4.236127797,4522.831721,877.1682791,0.03020139272,0.03020139272,-9.298117831e-16,29.24997902,0,29.24997902,False,nan,0
advanced_greedy,0,random,seed_008,93,21.43669922,2.050038737,-6.016182784,-20.47278582,2352.149247,3047.850753,0.007232280814,0.007232280814,-9.289444214e-16,64.31422424,1.428801417,64.69272614,False,nan,0
advanced_greedy,0,random,seed_009,16,10.87237647,9.781219339,2.508978364,-4.030055325,3478.120214,1921.879786,0.005340285784,0.005340227294,5.848929943e-08,21.29058075,0.08068054914,21.35304642,False,nan,0
advanced_greedy,0,random,seed_009,18,4.824486082,-2.609595299,-1.70212406,3.683537976,4568.321638,831.6783616,0.01169002444,0.01169145372,-1.429276317e-06,4.185207367,0.140128538,4.169532299,False,nan,0
advanced_greedy,0,random,seed_009,19,38.86377719,-24.09592353,30.14435189,4.593222854,3491.598663,1908.401337,0.01375405084,0.01375467434,-6.235046675e-07,75.54753113,0.1422357261,75.4106369,False,nan,0
advanced_greedy,0,random,seed_009,21,4.635424882,-2.665848264,-0.7232521921,3.722542563,3847.458555,1552.541445,0.02121711254,0.02122149532,-4.382773961e-06,7.348006725,0,7.348006725,False,nan,0
advanced_greedy,0,random,seed_009,24,14.59234701,11.45252849,-8.775995997,-2.18130165,4512.65492,887.3450804,0.00248674609,0.002487408669,-6.625793633e-07,13.38567829,0.04715829343,13.4296608,False,nan,0
advanced_greedy,0,random,seed_009,27,2.448326587,1.618867657,0.1368278011,-1.831624618,736.1840494,4663.815951,0.01443449076,0.01443529207,-8.013134471e-07,11.43736362,0.1538362056,11.53917885,False,nan,0
advanced_greedy,0,random,seed_009,36,5.487618619,-1.718388837,-2.055469085,-4.789169527,4129.054734,1270.945266,0.02296101291,0.02296254862,-1.535711222e-06,7.146470547,0,7.146470547,False,nan,0
advanced_greedy,0,random,seed_009,53,5.868841821,-2.746103496,2.115810064,4.735564136,4153.189512,1246.810488,0.01180020378,0.01180237718,-2.17339709e-06,7.559092522,0.1204175055,7.503052711,False,nan,0
advanced_greedy,0,random,seed_009,55,86.37194628,-3.517692359,32.64061038,-79.88948303,2024.452619,3375.547381,0.004750665019,0.004751770106,-1.105087237e-06,290.1831665,0.08670049161,290.1672668,False,nan,0
advanced_greedy,0,random,seed_009,58,1.855621123,1.401937046,0.3854745344,-1.152957786,3328.606983,2071.393017,0.007267045424,0.007268979917,-1.934493298e-06,3.869331121,0.06612239033,3.921241045,False,nan,0
advanced_greedy,0,random,seed_009,67,2.598876262,-0.5747947255,-2.522806574,0.2433430393,1141.096444,4258.903556,0.008210287352,0.008211600899,-1.313546609e-06,11.03985023,0.03694248945,11.04021549,False,nan,0
advanced_greedy,0,random,seed_009,70,17.22242181,0.9748846145,-4.122346078,16.69334226,4292.234626,1107.765374,0.004714981687,0.004715236248,-2.545611044e-07,19.59648514,0.069593817,19.60502434,False,nan,0
advanced_greedy,0,random,seed_009,72,9.556424468,6.321047009,-7.043231487,1.327593144,3760.365796,1639.634204,0.009179805536,0.009181437474,-1.631938435e-06,15.78862667,0.0396691151,15.98628998,True,5.084273517,4
advanced_greedy,0,random,seed_009,74,2.3918379,-0.7761763683,2.259914516,-0.1059488926,2273.493213,3126.506787,0.009300205997,0.009294197037,6.008959572e-06,1.690575838,0.05252161995,7.511711597,True,1113.706837,170
advanced_greedy,0,random,seed_009,77,2.728390719,1.800860913,0.1376668487,-2.045009468,862.2080653,4537.791935,0.0100967127,0.0100961692,5.434953649e-07,9.33950901,0.02184937522,12.53630733,True,3034.692004,65
advanced_greedy,0,random,seed_009,79,8.911403876,-7.290045636,5.124031942,-0.112473675,4169.222667,1230.777333,0.008634156821,0.008635156218,-9.993975689e-07,11.39356041,0.111900717,11.28334904,False,nan,0
advanced_greedy,0,random,seed_009,83,7.89017917,5.167959043,0.5030988397,5.940876891,4530.684914,869.3150862,0.03402258547,0.03403293411,-1.034864829e-05,7.117938995,0,7.117938995,False,nan,0
advanced_greedy,0,random,seed_009,93,9.88326961,-9.813387627,1.171110965,-0.07028932483,2421.923402,2978.076598,0.01390345984,0.01390707613,-3.61628546e-06,28.8746357,0.0104737049,30.09223747,True,8.676630808,45
advanced_greedy,0,random,seed_009,95,51.96695313,12.07508816,-30.55794113,40.26125554,4228.312096,1171.687904,0.0138117178,0.01382341472,-1.169691572e-05,62.54016495,0,62.54016495,False,nan,0
advanced_greedy,0,random,seed_009,96,4.502150929,-3.664627475,-2.262518786,-1.311822091,2501.190464,2898.809536,0.01147908951,0.01148261308,-3.52356873e-06,13.3312521,0,13.3312521,False,nan,0
advanced_greedy,0,random,seed_010,1,5.92857125,-2.083509032,4.283269373,3.529950518,1873.813018,3526.186982,0.00819240668,0.00819240668,0,20.76717949,0.1034270972,20.69741821,False,nan,0
advanced_greedy,0,random,seed_010,7,2.101079496,1.494658963,-0.6881416194,1.306518558,2305.970142,3094.029858,0.01271642521,0.01271642521,0,6.507818222,0.03030544706,6.529615879,False,nan,0
advanced_greedy,0,random,seed_010,9,19.08958847,-16.25007354,-4.790716301,-8.797530076,1711.043493,3688.956507,0.00314230046,0.00314230046,0,72.22779083,0.08637721837,72.15979004,False,nan,0
advanced_greedy,0,random,seed_010,15,9.907662144,-4.290749532,-3.057458864,-8.390660457,1513.551705,3886.448295,0.01037966291,0.01037966291,0,38.45710754,0.07150451839,38.43082428,False,nan,0
advanced_greedy,0,random,seed_010,22,10.99937152,-4.672670532,9.919106915,0.8738660816,1538.793091,3861.206909,0.005998904999,0.005998904999,0,41.55553436,0.04977883399,41.56839752,False,nan,0
advanced_greedy,0,random,seed_010,26,51.89699605,32.01351522,-39.32341594,-11.04997746,953.6959392,4446.304061,0.008567242721,0.008567242721,0,164.2867584,0.096938923,229.9856567,True,1163.754091,1
advanced_greedy,0,random,seed_010,33,3.896490426,2.824348285,-1.536096553,-2.201386332,1537.100196,3862.899804,0.007284082536,0.007284082536,0,15.1374073,0,15.1374073,False,nan,0
advanced_greedy,0,random,seed_010,38,21.4897483,6.74021036,-18.46149119,8.692076238,1898.762174,3501.237826,0.01063632753,0.01063632753,0,36.96619415,0.06866348535,74.22275543,True,2376.637904,1
advanced_greedy,0,random,seed_010,39,27.09538522,-16.59445335,-14.69668275,-15.5817693,3691.820855,1708.179145,0.00295919784,0.00295919784,0,31.89322472,0.1565528065,46.4852829,True,1064.579225,1
advanced_greedy,0,random,seed_010,47,16.7029886,-12.96551574,-9.807598199,-3.83356851,2130.606059,3269.393941,0.02315268596,0.02315268596,0,55.23738861,0,55.23738861,False,nan,0
advanced_greedy,0,random,seed_010,48,2.920033738,2.481811334,-0.2128079301,1.523785521,1847.545117,3552.454883,0.006757335708,0.006757335708,0,10.39687061,0.06952919811,10.45557785,False,nan,0
advanced_greedy,0,random,seed_010,49,1.073250211,0.3896727333,-0.06950241261,0.9975923968,2675.676209,2724.323791,0.03342328932,0.03342328932,0,2.922770977,0,2.922770977,False,nan,0
advanced_greedy,0,random,seed_010,51,2.304634754,1.568362684,-1.045361944,-1.326196911,2490.699222,2909.300778,0.01546779643,0.01546779643,0,6.731329441,0,6.731329441,False,nan,0
advanced_greedy,0,random,seed_010,57,89.43850323,23.36126469,21.11989719,-83.71049585,1988.12359,3411.87641,0.03995936764,0.03995936764,0,302.9975586,0,302.9975586,False,nan,0
advanced_greedy,0,random,seed_010,63,3.428379273,-1.579701544,2.578450428,-1.615524948,4314.393342,1085.606658,0.0198513706,0.0198513706,0,3.743142843,0,3.743142843,False,nan,0
advanced_greedy,0,random,seed_010,68,50.35969697,-23.41130271,-43.61311688,-9.268550119,3349.446132,2050.553868,0.006279316893,0.006279316893,0,103.6434097,0.1012634709,103.5439911,False,nan,0
advanced_greedy,0,random,seed_010,75,53.0919498,-48.15648444,-4.86022224,21.81940375,3415.120547,1984.879453,0.01254390038,0.01254390038,0,106.7454147,0.1374230087,106.6208725,False,nan,0
advanced_greedy,0,random,seed_010,78,6.86048655,-3.26312942,5.59290603,-2.266641619,4551.944879,848.0551211,0.01181051822,0.01181051822,0,5.874361992,0.01196189318,5.863184929,False,nan,0
advanced_greedy,0,random,seed_010,80,7.32068498,3.083867631,-5.944741961,-2.956726573,4077.487674,1322.512326,0.01113860489,0.01113860489,0,9.640724182,0.11257606,9.720273972,False,nan,0
advanced_greedy,0,random,seed_010,99,27.43910856,26.16758847,7.94268535,2.252940611,3304.035226,2095.964774,0.003622741346,0.003622741346,0,57.8449173,0.08725713938,57.92265701,False,nan,0
advanced_greedy,0,random,seed_011,4,4.006083574,1.069570622,3.84145097,0.3846800379,2209.287519,3190.712481,0.006320398976,0.006320398976,0,12.82077694,0.05454485118,12.82045555,False,nan,0
advanced_greedy,0,random,seed_011,5,2.666682784,2.187761675,0.3323025155,-1.488109862,652.9052761,4747.094724,0.01750763807,0.01748968041,1.795765671e-05,6.909302235,0.01322300546,13.01647758,True,4079.544806,76
advanced_greedy,0,random,seed_011,7,17.37805828,-9.498189885,14.12798603,3.490173239,2270.522141,3129.477859,0.02108110302,0.02108110302,0,54.32894516,0,54.32894516,False,nan,0
advanced_greedy,0,random,seed_011,12,3.099272132,-2.386856734,-0.240165262,1.962325998,3804.328405,1595.671595,0.003292063961,0.003292063961,0,5.086667061,0.08170253038,5.039799213,False,nan,0
advanced_greedy,0,random,seed_011,14,71.73063465,44.87248086,-55.18009744,-9.32208431,1454.244809,3945.755191,0.006824518636,0.006824518636,0,244.931076,0.0743362084,284.1878967,True,493.3052159,1
